track_id,track_name,track_artists,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Label
3xeDr86GnwkxhHQIit7NL9,Waste My Time,['Essosa'],66,5hf83mN1IFFHq3JYTJZLeE,Waste My Time,2023-06-07,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.784,0.531,5,-5.874,0,0.0579,0.0745,2.03e-05,0.093,0.436,120.053,180732,4,0
6ZVaa16xlSrloQhYPV63BW,What's Luv?,['Shaé Universe'],50,6C2yR407il1fwIhy3P5iPp,What's Luv?,2024-01-10,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.445,0.671,11,-9.435,1,0.0887,0.147,0.00017,0.159,0.518,93.433,166124,4,1
2zuDMKJ2rSgCMtJknUJBZ9,This Is,['Ella Mai'],68,5PSR9tquibfWRiWVSkn6qD,Heart On My Sleeve (Deluxe Edition),2023-02-02,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.483,0.492,0,-6.734,0,0.157,0.221,0.0,0.0907,0.328,168.79,206429,4,0
3HPJLLqf4qdKm6xbXiW979,Eating out,"['Pip Millett', 'Rae Khalil']",54,3biafmyFPcKBz7DY2hfKys,Eating out,2024-01-18,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.752,0.663,8,-5.34,0,0.177,0.499,0.0,0.164,0.56,94.949,173370,4,0
64CKrUSNUMzFHziTnJJzNG,Forever,['Wes Nelson'],44,1NYpfhFgpcoMmADUQsaYQm,Forever,2023-05-05,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.698,0.747,2,-3.767,1,0.0891,0.154,2.14e-06,0.0712,0.342,99.994,159322,4,1
2nAOiwTa3qvuzawrwN7gaA,Wickedest,['Tamera'],51,6ksJ2GuWsid065x77nx6Cr,Wickedest,2021-05-24,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.669,0.598,8,-6.041,0,0.108,0.12,3.36e-05,0.0923,0.546,95.961,192880,4,0
5ODqjRwWJVaJfmmrP9E1Yf,Come Alive,['B Young'],34,7DZUoUOt6SLu463vkleOKl,Come Alive,2021-06-17,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.852,0.684,1,-3.811,0,0.0752,0.281,0.000516,0.173,0.464,101.938,187004,4,0
2WQvKZwVrLGQmriYmQqU6o,Rain,['Debbie'],52,4RgASg0hEG5MgZrn0bSmz5,Rain,2024-01-12,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.705,0.676,1,-7.449,1,0.0516,0.24,0.000517,0.131,0.393,117.035,201071,4,1
5XqDJFVCyRTm5J7cIfRmR1,Not Another Love Song,['Ella Mai'],64,5QJAMz9LqY5DC2BAjLmO7p,Not Another Love Song,2020-10-02,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.499,0.612,4,-5.947,0,0.127,0.171,4.99e-05,0.0993,0.218,157.218,217801,4,0
3o790sA4zssA7vtFpElKKS,Falling or flying,['Jorja Smith'],50,4DQceiYfpF7ByhwsBQaWYH,Falling or flying,2023-08-30,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.62,0.356,0,-8.619,1,0.0975,0.403,0.00014,0.121,0.375,79.62,204920,4,1
2rf9i0Enr8cw1JRME8Rsvq,Cardboard Box,['FLO'],64,51OgsspyNulg111Dti5Sdj,Cardboard Box,2022-03-24,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.579,0.714,1,-4.308,1,0.0584,0.04,0.0,0.341,0.696,80.419,161366,4,1
28O0uh7z3y2XNCvYy3oxRv,Movies,['Xadi'],21,1fXaCnzpeHKTWIED2vdVIC,Movies,2021-01-28,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.656,0.414,1,-9.087,1,0.0552,0.495,0.0,0.111,0.159,129.997,184615,4,1
3lpLpwUF7KTJVj9yoySNwM,Crying,['Sekou'],58,5wvfwEFmnrUsbmVi9mRT9N,Crying,2024-01-23,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.294,0.488,11,-6.562,1,0.0366,0.199,0.0,0.121,0.208,171.695,173686,4,1
0cNc0bSxmRVhAUJVYEd2Qk,Leave You Alone,['Ella Mai'],60,6p5jJLTFiYgk95HhW0unhy,Heart On My Sleeve,2022-05-06,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.65,0.647,3,-4.387,0,0.0562,0.088,0.0,0.123,0.554,114.968,209133,4,0
3eMpDpuaxr1QFnVSSfv9Zf,DEH DEH,['Wauve'],39,6Tbw38wfTTtHxspqGrdr5w,DEH DEH,2022-10-14,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.759,0.809,8,-6.326,0,0.0591,0.0521,2.13e-06,0.118,0.749,98.441,189735,4,0
6t26Su0fcxR2tbHzNfzE8I,A STRANGER,['DAMEDAME*'],43,0o3v4DaaAydiFZLv9nsUeC,A STRANGER,2023-09-20,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.57,0.861,0,-4.213,1,0.278,0.0021,0.00152,0.107,0.537,163.041,167391,4,1
7pt64sepCy5QmDrgy9wOJS,blue,['Kamal.'],62,3GsV8bdcTiMKRlrRlnnHvo,blue,2020-05-20,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.725,0.258,11,-14.065,0,0.255,0.668,2.63e-05,0.0955,0.173,127.876,184500,3,0
60GM1mA58L7SYD1bLQXBho,Woman,"['Little Simz', 'Cleo Sol']",65,4nOym5RKE8Opauf3rMxPAW,Sometimes I Might Be Introvert,2021-09-03,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.535,0.649,1,-7.638,1,0.205,0.71,0.000236,0.0973,0.796,86.761,269413,4,1
0334KVZTMvvQiRNIWKbVFh,Poison,['Tamera'],52,7mpxiz4HeVmH48bs2XIRsf,Poison,2023-08-17,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.615,0.737,8,-5.744,0,0.154,0.172,0.000184,0.0995,0.528,95.924,171133,4,0
61mRlOaLDoj6dhSuM81t3t,Hennessy (feat. Blxst),"['Eric IV', 'Blxst']",55,6yhGlErwPSocayEPnkT9Vk,Hennessy (feat. Blxst),2023-11-09,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.501,0.633,6,-7.373,0,0.341,0.44,0.0,0.271,0.27,95.859,144711,4,0
3vMtiUewPWlK5UsIlE8lIy,Addicted,['Jorja Smith'],55,4oGNxeyb9Qe4LcS98Szhcs,Addicted,2021-03-10,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.453,0.507,2,-10.098,1,0.0519,0.241,0.0107,0.16,0.153,134.023,204175,4,1
2WTSuYVFhBtnsyZzB5BJbi,Better Now,['Deno'],43,6wQTTGr08GpINSllheWoL4,Better Now,2022-07-15,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.764,0.818,8,-5.739,1,0.278,0.109,0.0,0.14,0.925,97.045,153402,4,1
4BLMoyEr9bR8RxnyCSCcEx,sore loser - Acoustic,['SOLOMON'],56,6S7b3klRES1CF1Ldmplfam,sore loser (Acoustic),2023-04-28,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.802,0.209,2,-13.605,0,0.188,0.909,3.39e-05,0.12,0.67,110.994,131253,4,0
5Gp0BMl8A4obJTIpd0qWox,Immature,['FLO'],55,77KeCRX0Rqbx6l8ydoIYB9,Immature,2022-07-06,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.346,0.571,10,-5.724,0,0.0762,0.00718,0.0,0.135,0.463,82.67,173106,4,0
0J9uaeOd7GZi9MTybtqAD4,Self,['Cleo Sol'],65,6aWsHOGYXoEY1kxnxGMLwU,Heaven,2023-09-15,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.725,0.417,1,-10.635,0,0.0976,0.445,0.79,0.0834,0.975,151.947,199615,4,0
2nC1WhlcDRorkWmN6ApfHn,Timeout,['Mellina Tey'],50,5uvwM8fgE7PIC0YfpzhJUg,Timeout,2023-05-19,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.385,0.455,11,-12.154,1,0.0585,0.582,0.0122,0.117,0.0341,123.608,131613,4,1
3RaFHuGXEgAH8k0J9kSF5x,40 Days (feat. CKay),"['Tamera', 'CKay']",47,5mUEBoLPKIVyNlvulD40kL,40 Days (feat. CKay),2023-11-10,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.464,0.544,1,-6.275,1,0.0978,0.0836,0.0,0.0874,0.0698,96.196,186587,4,1
3PO4o0z1ao5ItW7C4HNd72,Mandy,['Scribz Riley'],41,11TgzkZn6xP5E2jYkQJIga,Mandy,2020-08-25,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.522,0.442,6,-11.319,1,0.296,0.367,0.0023,0.167,0.573,69.389,185795,5,1
5iOpxSC7rzGEWXIGK0UPKo,Mood,['July 7'],23,5ydorW6LqPVL4aVi4lV07S,Mood,2023-11-24,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.714,0.507,5,-9.026,0,0.26,0.0833,0.00315,0.107,0.249,91.106,163516,4,0
5AavL5ZT3GW4k73D6E9mkk,Heart on My Sleeve,"['Shreya Sharma', 'Diana Drill']",30,43LPQ7hx6s59P9UCJHzMqz,Heart on My Sleeve,2023-11-24,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.833,0.526,1,-6.211,1,0.0358,0.31,1.59e-06,0.134,0.722,119.987,144000,4,1
1ySg0QoIxrydg2hZqAJfuj,Pretty Brown Eyes (Oh My),['H33RA'],36,3hwZzF1R6MYMe23Qpu7EU4,Pretty Brown Eyes (Oh My),2023-02-17,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.393,0.499,3,-9.451,0,0.105,0.0153,6.11e-05,0.178,0.765,94.859,181224,4,0
0vUMCgfgcoblVHcz1Qopt9,I Might,['Daecolm'],27,0ZTLZgvrz0KhPTiPnS1O32,I Might,2024-02-02,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.542,0.567,2,-6.854,1,0.0458,0.149,0.00435,0.101,0.399,106.984,208250,4,1
2bXgWaPSebK9qoUaCaTytF,toxic love,['J-Sol'],24,5LBCPoPILfb2kD9ovwkYGY,toxic love,2023-11-09,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.726,0.666,5,-5.594,0,0.0496,0.00558,0.00587,0.498,0.518,94.978,150562,4,0
2RC3TbzlpR5lpzODqOUQfL,No Regrets,['Zion Foster'],34,4aRr37KCSr88qfFrnJYCZx,No Regrets,2021-03-12,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.445,0.671,10,-7.177,1,0.102,0.146,0.0,0.121,0.329,177.824,179259,4,1
1gYOvzkwRRbtd3PiAL73XK,Peace,['Highlyy'],33,7CVLRQTTgjC4WAVhwcJUAP,Peace,2023-08-31,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.672,0.678,0,-3.379,1,0.0335,0.17,0.0,0.13,0.262,104.033,188943,4,1
2gP19KH3V5JlR5MycAIL3R,Bussdown (feat. Shaybo),"['Jorja Smith', 'Shaybo']",53,7MbcxleVqx5qeZgXdw5FAi,Be Right Back,2021-05-14,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.661,0.618,4,-8.422,0,0.313,0.368,0.000563,0.0743,0.81,148.544,201942,4,0
6TdDjjugHtkTNF6pUGre1I,Used Girl,['Tallia Storm'],44,1eey2MhbcWPrS29wVQZ4BC,Used Girl,2023-11-10,R&B UK,37i9dQZF1DX942d1NzGgzk,r&b,0.657,0.512,1,-7.178,1,0.0297,0.267,0.0,0.0719,0.32,109.995,232763,4,1
53a6Rnhwf6dG3UnF5RFnUu,Marry Me,['DRAM'],37,7IUKZGsv5Hy5XUTuy1u0EL,Marry Me,2024-02-01,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.724,0.605,2,-7.674,0,0.0444,0.0291,0.000161,0.138,0.207,136.031,194489,4,0
2nvb9TWAONy5kzsqEUyT2z,chasing the bus,['Yaya Bey'],49,1YT9NhBcdQG2dlWouHhaSp,chasing the bus,2024-01-30,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.647,0.457,3,-10.248,0,0.145,0.834,0.135,0.138,0.543,126.249,188550,4,0
34StJdGuwDjG9LSWbWniQB,Someday - Unplugged,['Elmiene'],38,705a2Bf3lhKcZ4t7JPs2uf,Someday (Unplugged),2024-02-02,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.567,0.2,7,-10.794,1,0.055,0.931,0.0,0.113,0.244,128.608,192860,3,1
2u2ji0HpSmNJkklMTDwg0i,Perfect Stranger (feat. Kenny Lattimore),"['Ledisi', 'Kenny Lattimore']",38,4VAxIlO6cvGFgF6SudtKwW,Perfect Stranger (feat. Kenny Lattimore),2024-02-02,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.612,0.614,7,-7.414,1,0.0575,0.281,6.15e-05,0.132,0.581,74.992,231580,4,1
165JdCb1wEYmP5WfOXfBfa,IJS,['Asiahn'],36,5YkPkHK7iETIRUQh4NAeaI,IJS,2024-01-19,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.363,0.341,1,-9.262,0,0.0484,0.741,0.0,0.0969,0.607,167.566,227265,3,0
3qGpf4fDQxXl8rPQ52LtB9,Superficial,['SAFE'],35,1kuIqGJ1FD8GF8oJgTI2zK,Superficial,2024-02-02,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.483,0.435,9,-8.463,1,0.0589,0.47,0.000441,0.116,0.328,80.164,134815,4,1
2C8PDog5rQmuepQbjxkWpL,Pusha Baby,"['Teon Gibbs', '40k']",30,2SsQf8gs5PCqlTYOH8pgrg,Pusha Baby,2024-02-02,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.682,0.619,1,-7.526,0,0.321,0.439,0.0,0.102,0.672,94.936,141376,4,0
3OatXXexrQMaW6Hr3iQU4k,BULLSEYE,['ARDN'],35,1BgDxKB8upXtUxGlNoUp57,BULLSEYE,2024-02-02,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.413,0.442,4,-9.596,0,0.0612,0.308,0.00316,0.109,0.0818,115.537,216954,3,0
6U3weHvqJmkdNzeOIioVAS,everything will be ok,['ay3demi'],36,0JMnR6HMV5YIo9NhsrpmEU,Everything Will Be Ok,2024-02-02,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.749,0.324,5,-14.023,0,0.102,0.61,0.346,0.0888,0.778,156.215,120790,4,0
7JHVXlqkoXViFD4giUlzEs,No Evil,['SiR'],65,56Jd4r8JhqgpAk6E43h71R,No Evil,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.686,0.54,5,-5.909,0,0.0425,0.0922,0.000927,0.114,0.301,119.973,145267,4,0
37o1LWelGPbIdcf8YGMBP5,Bad M'fkr,['Reggie Becton'],48,31Fsbdngq7zJf19UVMycdE,Bad M'fkr,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.758,0.711,5,-5.101,0,0.0699,0.251,2.26e-06,0.247,0.962,160.047,218699,4,0
3HkLJLoUHQbKwjn3krWvpg,Everything’s Beautiful,['Hiatus Kaiyote'],61,0rjW3BdMJdjfKhDVKLkJjt,Everything’s Beautiful,2024-01-23,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.785,0.491,10,-7.163,0,0.0546,0.148,4.27e-05,0.113,0.772,133.355,170479,3,0
7HupMpgxBnu6QgEsJibKU0,Simple Things,"['Emotional Oranges', 'Nonso Amadi']",56,6Sc37HYChx5UIVyRzsuEuw,Blended,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.725,0.632,0,-6.364,1,0.0409,0.237,0.00526,0.0825,0.733,96.976,172493,4,1
45h8fd89Ft7vIaGMDWNFOV,Conversations,['Rhyan Douglas'],47,2Ny2uwkmwda4hhIKCpo086,Conversations,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.468,0.141,8,-22.196,1,0.038,0.808,7.92e-05,0.326,0.505,139.91,192000,4,1
5IwLjYaHO04YqP9SZRmIi4,Who’s Been On Your Mind,['Breez Kennedy'],46,5zhr5TB7m7TvNiwDLQhEb4,Who’s Been On Your Mind,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.517,0.232,9,-12.517,0,0.0539,0.834,0.0,0.112,0.373,119.285,208907,4,0
3OraGxjYSSd6ifEX0Ji2mj,Passion Pt. 2,"['DJ Rosegold', 'Kodie Shane', 'Fana Hues', 'Savannah Ré']",43,3kytNG7DtrydrdK8Z0mcCS,Passion Pt. 2,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.561,0.687,7,-6.955,0,0.265,0.362,0.00208,0.135,0.662,102.75,204116,4,0
0izNEoXVrG6GtLneKnJmWU,I Pray,"['Leo', 'Fridayy']",55,2oXzrYopy6GG9TdIperrVC,I Pray,2024-01-22,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.436,0.384,2,-8.904,0,0.0673,0.814,0.0,0.128,0.399,132.776,212367,5,0
6r1cNhRtv1kfO25Rm6QGGA,Same Night,['SAFE'],46,4p5a9XFdyIFxaXfbOUA119,Same Night,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.501,0.199,10,-14.758,1,0.115,0.838,0.000159,0.0955,0.322,83.059,158084,4,1
4pStq3o1kwyip7ShJnF7bv,James Dean,['Trevor Jackson'],45,7dqg2tdaePZU2H8Pi8hqXK,James Dean,2024-01-23,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.808,0.435,0,-9.363,1,0.148,0.356,0.0,0.125,0.484,120.084,203938,4,1
6UNcVgg8SUq0UHcHBHZgbT,Unusual,['MiLES.'],40,7CbzHetysPW4nXRdt0ktnE,Life Thru New Lens,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.831,0.421,1,-10.206,1,0.236,0.151,6.19e-06,0.113,0.537,90.0,216581,4,1
1xsgBPMUrBYyZPMP8RjiWC,PHONICS (feat. WESTSIDE BOOGIE & Tempest),"['Asha Imuno', 'Tempest', 'WESTSIDE BOOGIE']",45,2NjWGl9tN0HbuqjSzlBBVp,PHONICS (feat. WESTSIDE BOOGIE & Tempest),2024-01-24,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.645,0.549,3,-5.862,0,0.28,0.423,3.83e-05,0.204,0.678,99.984,214200,4,0
4BXSRihMONgWl0Df6fHQhE,Decisions,['Pino'],38,0ORJdgrpJczH1Etg8OhOP8,Decisions,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.367,0.336,2,-13.108,0,0.041,0.648,4.25e-05,0.214,0.102,97.887,201160,4,0
1w8XryfrrR7rXSo5GscZ5f,Honest,['Highlyy'],50,6HtnERLFPPLFNQGy3RoZGK,+243,2024-01-25,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.494,0.596,8,-6.45,0,0.0861,0.396,7.81e-06,0.264,0.716,104.858,194857,4,0
4JDB6Rqf7lkWNx9wzs4kVb,Belong to You,['Fave'],45,4wQ95SQDjYY9WxDp3ClIrU,Belong to You,2024-01-25,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.597,0.608,1,-7.23,0,0.0541,0.089,0.0,0.354,0.471,95.388,182000,5,0
4Fuf1v4kPQ6RIvEGlUfvaq,Grey,['Yung Filly'],76,3sNFF8w1fDHGcqRG6bWzhu,Grey,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.681,0.836,5,-3.325,0,0.0625,0.278,2.42e-06,0.0718,0.891,93.893,169051,4,0
2YMBu5oURKQ0uSKW8x80o3,They Gon Lie,['Lyrica Anderson'],40,2nZfTjkq0HQprN86XdcK5w,They Gon Lie,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.729,0.667,4,-5.942,0,0.0399,0.418,0.0,0.117,0.582,145.953,137260,4,0
13D7y92DIHdJBF5Gerl4Ss,Trust Issues,['Rome Flynn'],38,6plZ3gseJVF8jblrHlnreb,Trust Issues,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.407,0.5,3,-8.81,0,0.0904,0.251,0.0,0.107,0.0803,136.927,177391,4,0
5rBc6vhCNjsymx6q7hYSX4,DNDrnb / Growth,['TYuS'],39,089owlvV7enapyEdE4ff3M,DNDrnb / Growth,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.38,0.553,5,-9.609,1,0.149,0.166,0.0,0.121,0.313,172.54,188000,3,1
44o1y1IAkzyAdjy70zsczA,Our Love Lingers,['Van Hunt'],35,09MiyxHN4ZU4B7pFmA7pW6,Our Love Lingers,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.752,0.571,3,-8.06,1,0.0269,0.46,0.0057,0.118,0.196,105.981,210243,4,1
6NK6YFjxpLMpaqt6YKfIDA,Freedom,['Jordan Rakei'],55,2xSLfoDlfgGOvjQ6OEJMd5,Freedom,2024-01-22,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.727,0.651,8,-7.557,1,0.0926,0.345,6.62e-05,0.244,0.379,90.0,250369,3,1
6FFkkUbFHFS2kPYxAIOoXp,Doom Gloom,['FARR'],43,7K7AkFYXsmFC3ZvS2AhddS,Doom Gloom,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.39,0.755,4,-8.663,0,0.0588,0.222,0.000234,0.176,0.594,117.773,241133,5,0
6WsynEBdML84DDlhJQ20CI,MNTNS,['3ee'],32,6PW2h1QLRPiPaQ0O0sKsbA,LSTN!,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.433,0.341,5,-12.616,1,0.285,0.704,0.0475,0.111,0.35,178.864,173292,4,1
09CLSLAHnRuFQUgoXeAiCz,In The End,['Liza'],40,4yKDRnMv0vIj5FlsREicz4,In The End,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.579,0.39,10,-9.458,1,0.0798,0.611,0.0,0.0854,0.379,135.556,190588,4,1
4IcQbIh8U4DtXEy5KWKcAu,JJC,['Osé'],37,6Ba8adcxt440I92gC7ld28,JJC,2024-01-26,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.564,0.429,2,-10.257,0,0.215,0.498,0.0,0.126,0.367,99.79,154000,4,0
3XOFLRsIwG0Q5XrkETV3ZN,HOLD ME,['Jordyn Simone'],45,51x0bq0jh1KjY52glK4Fo7,NO DEMO LEFT UNHEARD,2024-01-23,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.597,0.39,11,-12.296,1,0.2,0.772,1.29e-05,0.0997,0.0692,81.813,204878,3,1
3OSd1R9yXt20n7n1ELktne,TIME MOVES SLOW,['DESTIN CONRAD'],53,0qxSlnuP5AvTEeQJwPWYlo,SUBMISSIVE2,2024-01-19,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.785,0.55,5,-4.735,0,0.105,0.0211,0.00049,0.295,0.443,143.923,186667,1,0
6fEPi1QSs4y0AXc2NqxsK5,Where Do We Go,['Andra Day'],52,3hitxecfhBZ4UFBgDdRCLi,Where Do We Go,2024-01-19,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.514,0.322,6,-8.714,0,0.0359,0.563,0.00295,0.106,0.174,121.392,299510,3,0
6h0yJ8bTlpxfwiJ0aXbKxG,SHOW ME OUT,['UMI'],58,1cVxRuTFcepbaLF1Tc1C47,talking to the wind,2024-01-19,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.678,0.295,0,-12.22,1,0.0982,0.701,2.18e-05,0.476,0.313,122.952,136747,4,1
1PqnJfIMxnUrpUISfdbPGQ,Heart Ain't Empty,['Blxst'],63,7s00wxQvavyaVWYPJjL9gr,Heart Ain't Empty,2024-01-19,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.448,0.397,4,-8.468,1,0.337,0.956,0.000482,0.113,0.334,164.623,177204,1,1
7KY0PsHITl98gztGO1fh5Z,Touchin' (feat. Kaliii),"['Honey Bxby', 'Kaliii']",51,46dCBNUNDnajk5pK0i0VgN,Touchin' (feat. Kaliii),2024-01-19,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.723,0.667,1,-4.961,0,0.18,0.0597,1.13e-06,0.123,0.516,91.773,214731,4,0
2fXkEslayKkVNITdQiApt0,Put Your Hand in My Pocket,['Kyle Dion'],46,3Ra38oWsOPAv3x4Bv7jdLT,If My Jeans Could Talk,2024-01-19,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.562,0.804,5,-4.2,0,0.113,0.195,0.0,0.851,0.801,159.33,209933,4,0
6EvduCV0pNOco1D2POpViK,Good Guys - pt. 2,"['chlothegod', 'Amindi']",46,1sdy89VTtPcRPes83FcQn6,Good Guys pt. 2 (Ft. Amindi),2024-01-19,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.705,0.692,1,-5.946,1,0.126,0.0494,0.0,0.098,0.607,149.211,208267,4,1
6dAoE1lXYk5W25CRuCkeq6,In 2 Deep,['Chikoruss'],63,6F18TbI5mO5bvhJK0T9Am8,In 2 Deep,2024-01-19,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.528,0.756,8,-7.026,0,0.0697,0.177,0.0,0.118,0.809,98.907,136000,4,0
1TtBDWugbqv4YrSMAUffeT,Badder Not Sadder,['Andrea Valle'],39,1HPdHGw0vMOEVx5u4wGuEJ,Badder Not Sadder,2024-01-16,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.495,0.328,6,-11.002,1,0.0289,0.508,0.0,0.282,0.278,95.946,138000,5,1
3M7CTl6EiNEeeoFl79GiAG,Serena - Feat. Samm Henshaw,"['Adi Oasis', 'Samm Henshaw']",53,5L2yapDADu1ud53fW3OSti,Serena (Feat. Samm Henshaw),2024-01-19,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.519,0.776,9,-5.536,0,0.0468,0.0444,0.014,0.0851,0.529,90.365,226467,4,0
5sv0wMXmcp4SuXvm6ghkHm,Beautiful Day [Feat. PJ Morton],"['Keyon Harrold', 'PJ Morton']",51,0FvGcQA1xOmV1DwSAJiHes,Beautiful Day,2024-01-16,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.6,0.703,1,-6.903,1,0.124,0.593,0.0435,0.102,0.697,89.949,207387,4,1
205vIudEsOhPEozChgIv03,Only One,"['PxRRY', 'SHRETA']",40,3PJTM9AZNAMKSpSPx0p6Ne,Only One,2024-01-19,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.479,0.54,2,-9.725,0,0.0801,0.506,0.0,0.0916,0.442,73.503,169796,4,0
1zCuiT4EIkENyjt1t38fgv,Come Closer,['V. Cartier'],38,1rPP64ICGRpUdbWMz0kn4F,Come Closer,2024-01-19,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.606,0.656,2,-7.199,0,0.0759,0.0472,0.0,0.115,0.767,77.531,192058,4,0
3IoF0Dezdcv1VP6sX4GfXS,Millionth Time,['Joël Lobban'],40,6wLI2RFwsRXMCUOOglSzm6,Millionth Time,2024-01-19,R&B Weekly,37i9dQZF1DWUzFXarNiofw,r&b,0.455,0.386,3,-10.169,0,0.0377,0.626,0.0,0.226,0.476,149.915,161573,4,0
